Date,Open,High,Low,Close,Volume,Adj Close
2015-08-03,2503.40,2525.00,2500.90,2509.60,589600,2452.462
2015-07-31,2489.90,2519.00,2487.00,2510.75,981800,2453.585
2015-07-30,2516.05,2516.80,2472.80,2480.65,1385200,2424.171
2015-07-29,2511.00,2515.05,2483.50,2506.75,1206600,2449.676
2015-07-28,2499.50,2519.00,2492.15,2502.05,945500,2445.083
2015-07-27,2488.00,2505.00,2481.15,2497.05,1001800,2440.197
2015-07-24,2497.50,2516.50,2492.10,2505.15,787400,2448.113
2015-07-23,2517.50,2537.85,2483.00,2488.60,748300,2431.94
2015-07-22,2561.00,2569.00,2521.05,2528.05,660300,2470.492
2015-07-21,2576.00,2600.35,2555.10,2561.40,637200,2503.082
2015-07-20,2564.00,2583.90,2551.90,2579.15,426800,2520.428
2015-07-17,2546.80,2570.10,2543.30,2564.40,535200,2500.639
2015-07-16,2543.70,2558.85,2526.60,2540.20,728300,2477.041
2015-07-15,2501.00,2549.95,2500.00,2545.75,1001800,2482.453
2015-07-14,2511.00,2515.00,2490.00,2499.50,851600,2437.353
2015-07-13,2475.40,2518.60,2475.40,2509.55,1140100,2447.153
2015-07-10,2559.00,2559.00,2455.00,2474.35,4131800,2412.828
2015-07-09,2595.00,2598.25,2506.65,2522.50,1967000,2459.781
2015-07-08,2597.95,2621.70,2580.50,2595.10,1333900,2530.576
2015-07-07,2632.75,2646.90,2603.00,2616.25,821400,2551.20
2015-07-06,2580.30,2645.00,2580.30,2633.30,591100,2567.826
2015-07-03,2573.05,2610.00,2570.00,2603.90,481700,2539.157
2015-07-02,2600.00,2602.95,2571.05,2577.75,722900,2513.657
2015-07-01,2563.90,2608.00,2556.75,2593.10,639800,2528.626
2015-06-30,2585.00,2588.75,2540.00,2550.95,774900,2487.524
2015-06-29,2572.00,2604.00,2543.40,2592.90,686300,2528.43
2015-06-26,2550.20,2596.35,2550.20,2592.80,645000,2528.333
2015-06-25,2562.00,2573.00,2544.15,2550.00,965400,2486.597
2015-06-24,2580.00,2587.90,2558.85,2570.30,585100,2506.393
2015-06-23,2600.00,2608.00,2567.20,2574.60,449100,2510.586
2015-06-22,2547.00,2600.00,2547.00,2591.50,551000,2527.065
2015-06-19,2535.00,2555.00,2527.10,2549.55,999800,2486.158
2015-06-18,2515.00,2546.30,2508.00,2530.05,1082500,2467.143
2015-06-17,2521.00,2529.15,2501.80,2513.80,987800,2451.297
2015-06-16,2500.00,2519.30,2494.45,2512.00,633600,2449.542
2015-06-15,2505.30,2520.45,2481.00,2504.80,1262500,2442.521
2015-06-12,2571.90,2588.95,2476.80,2505.80,1285700,2443.496
2015-06-11,2605.50,2613.00,2556.75,2571.30,923600,2507.368
2015-06-10,2566.00,2610.00,2563.80,2600.75,1381600,2536.085
2015-06-09,2585.00,2590.00,2551.00,2561.65,1289400,2497.957
2015-06-08,2590.00,2590.00,2561.65,2577.45,785100,2513.365
2015-06-05,2592.00,2609.00,2570.00,2575.85,1154200,2511.805
2015-06-04,2617.10,2622.80,2588.50,2605.65,2065700,2517.46
2015-06-03,2604.00,2625.60,2590.50,2610.90,902300,2522.532
2015-06-02,2616.00,2630.00,2590.50,2599.90,1967900,2511.905
2015-06-01,2609.45,2647.10,2608.35,2617.75,441100,2529.151
2015-05-29,2617.00,2648.60,2597.25,2610.30,2211700,2521.953
2015-05-28,2603.90,2623.00,2582.25,2609.50,1381800,2521.18
2015-05-27,2608.00,2633.15,2592.00,2615.25,810300,2526.735
2015-05-26,2605.00,2623.25,2588.90,2608.85,980800,2520.552
2015-05-25,2620.00,2636.90,2585.70,2601.00,491400,2512.968
2015-05-22,2550.00,2628.75,2539.25,2617.90,1345800,2529.296
2015-05-21,2557.00,2580.00,2548.15,2555.50,789700,2469.008
2015-05-20,2520.00,2569.90,2516.90,2557.05,948900,2470.505
2015-05-19,2519.40,2530.00,2496.75,2512.70,978800,2427.656
2015-05-18,2514.10,2525.25,2497.10,2520.40,2253800,2435.095
2015-05-15,2515.00,2532.40,2501.00,2511.15,730700,2426.159
2015-05-14,2520.00,2520.00,2485.00,2499.25,654500,2414.661
2015-05-13,2547.00,2547.00,2480.45,2515.40,931800,2430.265
2015-05-12,2560.00,2565.00,2513.00,2522.90,1233600,2437.511
2015-05-11,2535.00,2563.05,2525.00,2556.00,1286500,2469.491
2015-05-08,2560.00,2588.00,2516.30,2527.25,1501800,2441.714
2015-05-07,2464.90,2553.75,2453.70,2545.25,1602500,2459.104
2015-05-06,2515.00,2515.00,2455.80,2463.05,1697200,2379.687
2015-05-05,2501.00,2536.45,2500.00,2517.85,1627500,2432.632
2015-05-04,2491.00,2504.80,2457.20,2481.55,945300,2397.56
2015-05-01,2463.70,2463.70,2463.70,2463.70,000,2380.315
2015-04-30,2480.00,2490.00,2427.10,2463.70,1869000,2380.315
2015-04-29,2484.00,2495.00,2451.05,2487.30,1009800,2403.116
2015-04-28,2510.00,2510.00,2455.10,2495.00,1544100,2410.555
2015-04-27,2499.50,2520.00,2486.00,2500.20,1366500,2415.579
2015-04-24,2455.30,2514.00,2447.55,2493.05,1812500,2408.671
2015-04-23,2472.00,2479.80,2431.70,2457.25,2171400,2374.083
2015-04-22,2431.50,2473.00,2407.55,2445.10,2093400,2362.344
2015-04-21,2428.80,2452.00,2401.00,2427.05,1273000,2344.905
2015-04-20,2480.05,2483.90,2424.85,2428.80,1445300,2346.596
2015-04-17,2557.10,2560.00,2470.00,2474.85,4834300,2391.087
2015-04-16,2626.95,2627.00,2571.35,2582.80,1608700,2495.384
2015-04-15,2654.70,2713.90,2609.40,2627.75,1456900,2538.812
2015-04-14,2655.50,2655.50,2655.50,2655.50,000,2565.623
2015-04-13,2664.00,2665.00,2628.00,2655.50,654300,2565.623
2015-04-10,2648.50,2670.80,2628.00,2653.75,907700,2563.932
2015-04-09,2659.00,2687.45,2635.15,2664.55,1272200,2574.367
2015-04-08,2594.00,2656.50,2590.85,2641.40,826000,2552.00
2015-04-07,2562.45,2599.00,2544.00,2585.00,943400,2497.509
2015-04-06,2558.00,2562.90,2500.10,2547.30,784200,2461.085
2015-04-03,2542.65,2542.65,2542.65,2542.65,000,2456.592
2015-04-02,2542.65,2542.65,2542.65,2542.65,000,2456.592
2015-04-01,2558.00,2563.60,2522.25,2542.65,1037800,2456.592
2015-03-31,2569.45,2569.45,2521.00,2553.95,1213500,2467.51
2015-03-30,2525.00,2569.90,2520.00,2564.15,669500,2477.365
2015-03-27,2531.00,2571.90,2504.10,2514.80,1375800,2429.685
2015-03-26,2553.30,2586.70,2501.00,2513.10,1545800,2428.043
2015-03-25,2591.40,2614.00,2545.20,2573.75,1112400,2486.64
2015-03-24,2630.00,2637.00,2582.10,2591.30,1197400,2503.596
2015-03-23,2616.00,2631.00,2606.00,2617.15,783300,2528.571
2015-03-20,2596.00,2618.00,2578.85,2610.95,981900,2522.581
2015-03-19,2576.00,2605.85,2568.10,2596.25,1224400,2508.378
2015-03-18,2590.95,2599.45,2551.70,2559.35,627500,2472.727
2015-03-17,2582.50,2606.70,2557.75,2583.70,633600,2496.253
2015-03-16,2585.20,2610.00,2552.00,2562.30,778100,2475.577
2015-03-13,2638.00,2639.95,2575.00,2582.35,793400,2494.949
2015-03-12,2623.90,2624.90,2590.10,2619.05,913800,2530.407
2015-03-11,2642.00,2659.95,2597.80,2606.55,1120100,2518.33
2015-03-10,2648.90,2678.25,2595.25,2642.70,1518500,2553.256
2015-03-09,2640.00,2679.80,2610.00,2646.80,1441500,2557.218
2015-03-06,2696.45,2696.45,2696.45,2696.45,000,2605.187
2015-03-05,2750.00,2770.70,2681.05,2696.45,1086700,2605.187
2015-03-04,2788.00,2812.10,2715.65,2746.00,1931400,2653.06
2015-03-03,2682.00,2790.00,2676.15,2776.00,1712100,2682.045
2015-03-02,2679.70,2708.95,2652.55,2669.40,1088000,2579.052
2015-02-27,2659.45,2675.75,2616.30,2662.35,1438600,2572.241
2015-02-26,2679.00,2692.75,2625.35,2656.45,995900,2566.541
2015-02-25,2710.00,2722.00,2667.85,2672.20,883900,2581.758
2015-02-24,2694.00,2730.00,2679.00,2704.75,1099900,2613.206
2015-02-23,2671.00,2722.00,2671.00,2696.65,807400,2605.38
2015-02-20,2698.80,2698.80,2642.25,2675.55,900700,2584.994
2015-02-19,2636.00,2687.30,2635.00,2681.05,1309000,2590.308
2015-02-18,2585.05,2643.00,2565.25,2635.65,1330000,2546.445
2015-02-17,2584.80,2584.80,2584.80,2584.80,000,2497.316
2015-02-16,2560.00,2595.00,2555.00,2584.80,1182100,2497.316
2015-02-13,2470.00,2547.75,2460.25,2538.75,2079100,2452.824
2015-02-12,2479.80,2479.80,2447.00,2462.15,1553900,2378.817
2015-02-11,2455.05,2487.25,2447.25,2459.90,1468700,2376.643
2015-02-10,2510.00,2526.25,2433.00,2441.15,1899500,2358.528
2015-02-09,2561.50,2569.10,2500.00,2512.90,1038200,2427.849
2015-02-06,2553.00,2594.80,2550.85,2575.75,1068200,2488.572
2015-02-05,2520.00,2591.70,2519.00,2552.40,2265000,2466.012
2015-02-04,2568.00,2571.70,2502.10,2514.30,1122700,2429.202
2015-02-03,2511.65,2565.00,2507.10,2558.25,1172500,2471.664
2015-02-02,2482.00,2521.45,2462.05,2514.20,1590900,2429.105
2015-01-30,2560.70,2575.00,2470.00,2482.05,2908700,2398.044
2015-01-29,2538.00,2568.70,2512.90,2544.65,1867100,2458.525
2015-01-28,2503.00,2544.90,2502.90,2539.60,1560900,2453.646
2015-01-27,2512.35,2515.00,2489.55,2502.05,1369300,2417.367
2015-01-26,2503.60,2503.60,2503.60,2503.60,000,2414.033
2015-01-23,2514.00,2532.05,2496.10,2503.60,1575100,2414.033
2015-01-22,2516.50,2521.25,2495.50,2513.55,1056600,2423.627
2015-01-21,2522.00,2522.00,2488.25,2513.80,1155200,2423.869
2015-01-20,2520.00,2530.00,2483.25,2500.45,1029200,2410.996
2015-01-19,2536.00,2551.00,2503.00,2511.00,567500,2421.169
2015-01-16,2543.70,2545.00,2484.30,2532.15,2646900,2441.562
2015-01-15,2533.00,2581.75,2523.25,2539.10,2504900,2448.263
2015-01-14,2516.00,2531.80,2500.50,2521.95,893500,2431.727
2015-01-13,2520.00,2530.40,2480.10,2497.90,734200,2408.537
2015-01-12,2517.00,2528.00,2480.25,2509.70,798000,2419.915
2015-01-09,2455.00,2519.90,2450.00,2512.30,1598800,2422.422
2015-01-08,2442.40,2449.00,2420.55,2443.80,782700,2356.373
2015-01-07,2470.00,2479.15,2407.45,2417.70,1318100,2331.206
2015-01-06,2529.10,2529.10,2440.00,2446.60,1211800,2359.073
2015-01-05,2581.00,2599.90,2524.65,2540.25,877100,2449.372
2015-01-02,2551.00,2590.95,2550.60,2579.45,462800,2487.17
2015-01-01,2567.00,2567.00,2541.00,2545.55,183400,2454.483
2014-12-31,2532.70,2566.40,2525.00,2558.25,786800,2466.728
2014-12-30,2525.00,2542.45,2516.00,2530.05,350600,2439.537
2014-12-29,2508.00,2536.95,2507.00,2522.90,389400,2432.643
2014-12-26,2486.00,2510.00,2465.00,2505.00,313100,2415.383
2014-12-25,2479.90,2479.90,2479.90,2479.90,000,2391.181
2014-12-24,2515.00,2520.85,2465.65,2479.90,1644400,2391.181
2014-12-23,2500.00,2536.65,2494.60,2516.70,633200,2426.665
2014-12-22,2526.00,2529.00,2474.40,2513.40,821900,2423.483
2014-12-19,2471.30,2523.75,2468.00,2510.55,951500,2420.735
2014-12-18,2455.10,2468.50,2434.80,2460.70,740700,2372.668
2014-12-17,2453.40,2470.00,2405.25,2444.10,1143500,2356.662
2014-12-16,2350.00,2459.25,2345.00,2443.05,1669500,2355.65
2014-12-15,2384.90,2385.00,2352.25,2358.65,1743800,2274.269
2014-12-12,2500.00,2520.00,2422.65,2450.70,1190300,2363.026
2014-12-11,2500.60,2522.90,2487.00,2492.15,969400,2402.993
2014-12-10,2515.00,2531.90,2496.20,2507.90,1043900,2418.179
2014-12-09,2516.00,2559.00,2509.10,2514.85,1243900,2424.881
2014-12-08,2595.00,2595.00,2501.65,2512.80,1616200,2422.904
2014-12-05,2640.90,2649.80,2572.15,2578.95,1179800,2486.688
2014-12-04,2664.00,2667.00,2629.90,2637.95,642600,2543.577
2014-12-03,2671.90,2673.40,2618.50,2635.35,1547300,2541.07
2014-12-02,2693.00,2710.95,2649.35,2657.30,718200,2562.235
2014-12-01,2650.50,2700.00,2645.25,2692.95,948100,2596.609
2014-11-28,2658.35,2691.90,2635.35,2643.00,994800,2548.446
2014-11-27,2627.30,2668.00,2625.30,2653.30,866200,2558.378
2014-11-26,2630.05,2656.35,2615.00,2627.30,792400,2533.308
2014-11-25,2660.00,2679.40,2616.00,2636.00,1185800,2541.697
2014-11-24,2622.00,2665.00,2622.00,2657.70,971300,2562.62
2014-11-21,2608.00,2640.00,2586.65,2622.15,1000700,2528.342
2014-11-20,2588.00,2610.25,2560.55,2605.45,897600,2512.24
2014-11-19,2598.00,2598.00,2557.45,2573.75,932800,2481.674
2014-11-18,2620.00,2626.65,2579.75,2585.85,733500,2493.341
2014-11-17,2595.10,2625.00,2592.25,2618.30,785200,2524.63
2014-11-14,2585.20,2611.15,2575.00,2606.45,728500,2513.204
2014-11-13,2595.00,2604.90,2565.15,2588.45,822700,2495.848
2014-11-12,2580.00,2611.00,2575.00,2591.75,660200,2499.03
2014-11-11,2578.00,2594.00,2555.40,2580.70,624900,2488.375
2014-11-10,2575.10,2582.00,2551.00,2569.65,770900,2477.72
2014-11-07,2604.80,2615.70,2557.00,2572.85,1063300,2480.806
2014-11-06,2599.50,2599.50,2599.50,2599.50,000,2506.503
2014-11-05,2638.00,2638.00,2590.00,2599.50,1155300,2506.503
2014-11-04,2590.35,2590.35,2590.35,2590.35,000,2497.68
2014-11-03,2649.00,2649.00,2580.50,2590.35,1270800,2497.68
2014-10-31,2561.00,2620.00,2561.00,2607.85,1585000,2514.554
2014-10-30,2521.80,2574.90,2509.00,2558.20,2055600,2466.68
2014-10-29,2475.00,2514.00,2473.00,2506.05,1212500,2416.396
2014-10-28,2484.90,2484.90,2453.45,2478.60,1144900,2385.107
2014-10-27,2519.00,2519.70,2444.95,2457.15,1398600,2364.466
2014-10-24,2451.85,2451.85,2451.85,2451.85,000,2359.366
2014-10-23,2451.85,2451.85,2451.85,2451.85,000,2359.366
2014-10-22,2485.00,2489.00,2445.10,2451.85,1033800,2359.366
2014-10-21,2425.85,2443.75,2415.00,2433.40,975300,2341.612
2014-10-20,2490.00,2493.60,2417.95,2423.30,1699600,2331.893
2014-10-17,2475.00,2511.35,2430.00,2441.15,4946400,2349.069
2014-10-16,2730.00,2758.60,2664.25,2678.10,1924000,2577.082
2014-10-15,2699.20,2699.20,2699.20,2699.20,000,2597.386
2014-10-14,2730.00,2735.70,2678.80,2699.20,1184700,2597.386
2014-10-13,2680.00,2724.80,2670.00,2716.55,1104700,2614.081
2014-10-10,2706.00,2727.45,2668.50,2678.50,1172100,2577.466
2014-10-09,2708.00,2723.30,2686.50,2706.05,842500,2603.977
2014-10-08,2738.00,2739.95,2649.25,2683.20,981200,2581.989
2014-10-07,2739.60,2839.70,2725.60,2731.35,1728800,2628.323
2014-10-06,2775.60,2775.60,2775.60,2775.60,000,2670.904
2014-10-03,2775.60,2775.60,2775.60,2775.60,000,2670.904
2014-10-02,2775.60,2775.60,2775.60,2775.60,000,2670.904
2014-10-01,2752.00,2802.00,2737.00,2775.60,1071000,2670.904
2014-09-30,2772.95,2776.65,2708.15,2736.60,1394400,2633.375
2014-09-29,2695.40,2775.45,2675.30,2767.95,1044700,2663.542
2014-09-26,2710.00,2724.90,2670.10,2684.00,806300,2582.759
2014-09-25,2660.95,2725.00,2660.00,2708.60,1236500,2606.431
2014-09-24,2693.00,2706.95,2632.75,2643.00,1221000,2543.306
2014-09-23,2724.00,2782.45,2683.30,2688.20,1027900,2586.801
2014-09-22,2714.00,2734.00,2676.25,2721.80,499700,2619.133
2014-09-19,2643.00,2740.00,2642.00,2714.20,1793900,2611.82
2014-09-18,2591.70,2651.80,2581.00,2642.30,741500,2542.632
2014-09-17,2561.00,2604.75,2561.00,2591.20,828800,2493.459
2014-09-16,2566.00,2575.00,2544.00,2550.85,767800,2454.632
2014-09-15,2614.00,2618.60,2554.00,2558.30,575700,2461.80
2014-09-12,2610.00,2624.35,2593.20,2607.60,598100,2509.241
2014-09-11,2610.00,2624.40,2591.50,2598.35,537800,2500.34
2014-09-10,2638.00,2642.75,2591.20,2600.15,629300,2502.072
2014-09-09,2652.00,2667.00,2625.10,2631.25,709000,2531.999
2014-09-08,2612.00,2650.00,2599.05,2642.70,848600,2543.017
2014-09-05,2599.90,2621.80,2583.05,2598.60,733500,2500.58
2014-09-04,2622.00,2627.45,2577.45,2584.75,850700,2487.253
2014-09-03,2539.00,2616.00,2539.00,2606.40,1530800,2508.086
2014-09-02,2545.80,2554.80,2514.10,2537.90,703900,2442.17
2014-09-01,2525.40,2560.00,2523.05,2537.15,405000,2441.448
2014-08-29,2522.35,2522.35,2522.35,2522.35,000,2427.207
2014-08-28,2547.00,2549.30,2513.00,2522.35,883100,2427.207
2014-08-27,2534.00,2567.40,2514.05,2549.95,717700,2453.765
2014-08-26,2529.00,2550.00,2500.00,2533.80,907700,2438.225
2014-08-25,2470.00,2528.50,2466.90,2522.05,1571700,2426.918
2014-08-22,2444.00,2468.20,2435.80,2464.20,1548100,2371.25
2014-08-21,2447.00,2460.00,2430.00,2432.45,1132700,2340.697
2014-08-20,2444.50,2455.05,2430.05,2436.20,1028300,2344.306
2014-08-19,2500.00,2504.90,2435.00,2438.50,1617000,2346.519
2014-08-18,2491.05,2505.00,2470.00,2487.60,686600,2393.767
2014-08-15,2499.75,2499.75,2499.75,2499.75,000,2405.459
2014-08-14,2514.00,2532.00,2490.05,2499.75,789000,2405.459
2014-08-13,2470.00,2530.00,2470.00,2500.05,1384100,2405.748
2014-08-12,2489.90,2489.90,2440.20,2471.75,492200,2378.515
2014-08-11,2490.90,2495.55,2455.00,2468.40,645400,2375.291
2014-08-08,2465.00,2507.70,2465.00,2478.70,732300,2385.203
2014-08-07,2490.00,2495.00,2459.05,2469.80,836300,2376.639
2014-08-06,2516.15,2534.85,2490.25,2506.65,918700,2412.099
2014-08-05,2544.90,2545.00,2490.10,2523.70,702300,2428.505
2014-08-04,2532.00,2541.90,2488.00,2526.05,914300,2430.767
2014-08-01,2575.00,2587.95,2510.00,2516.40,1190900,2421.481
2014-07-31,2575.10,2598.00,2569.25,2580.05,1203600,2482.73
2014-07-30,2584.80,2610.00,2572.60,2595.05,949600,2497.164
2014-07-29,2589.30,2589.30,2589.30,2589.30,000,2491.631
2014-07-28,2577.15,2599.65,2555.00,2589.30,657400,2491.631
2014-07-25,2594.00,2614.35,2567.00,2605.75,903400,2502.649
2014-07-24,2594.90,2602.00,2567.00,2595.20,740700,2492.516
2014-07-23,2540.00,2596.30,2532.30,2586.15,1032900,2483.824
2014-07-22,2465.00,2540.00,2461.90,2532.40,1199500,2432.201
2014-07-21,2468.00,2469.85,2443.05,2463.75,490500,2366.268
2014-07-18,2452.00,2485.00,2435.00,2441.20,1753700,2344.61
2014-07-17,2410.00,2429.80,2375.00,2381.95,895100,2287.704
2014-07-16,2409.65,2424.00,2386.85,2401.85,703600,2306.817
2014-07-15,2426.20,2430.00,2393.75,2399.30,694800,2304.368
2014-07-14,2418.80,2439.00,2385.25,2426.25,793900,2330.251
2014-07-11,2371.00,2410.00,2361.10,2394.45,664700,2299.709
2014-07-10,2399.55,2419.60,2335.00,2351.80,995200,2258.747
2014-07-09,2470.00,2472.65,2381.60,2398.15,777100,2303.263
2014-07-08,2484.95,2486.15,2433.25,2449.45,1250200,2352.533
2014-07-07,2420.05,2498.00,2410.40,2488.55,1102400,2390.086
2014-07-04,2412.40,2425.50,2401.00,2410.50,268000,2315.124
2014-07-03,2399.00,2445.00,2392.00,2417.90,763300,2322.232
2014-07-02,2400.00,2411.75,2383.50,2401.60,453800,2306.577
2014-07-01,2418.90,2419.00,2382.30,2390.75,546300,2296.156
2014-06-30,2400.55,2435.00,2376.60,2425.40,1073200,2329.435
2014-06-27,2317.00,2406.90,2315.00,2399.55,1529400,2304.608
2014-06-26,2296.00,2344.15,2291.15,2307.65,1018000,2216.344
2014-06-25,2310.00,2320.00,2293.00,2310.55,514200,2219.129
2014-06-24,2269.00,2319.50,2255.00,2309.05,739500,2217.689
2014-06-23,2293.00,2299.90,2254.05,2268.85,631300,2179.079
2014-06-20,2284.90,2299.00,2262.00,2292.40,577800,2201.697
2014-06-19,2230.00,2289.00,2210.10,2276.05,948100,2185.994
2014-06-18,2293.00,2293.00,2221.30,2227.05,974400,2138.933
2014-06-17,2284.90,2297.00,2271.00,2279.85,959000,2189.644
2014-06-16,2210.00,2276.95,2210.00,2269.75,1219900,2179.943
2014-06-13,2238.00,2239.00,2185.05,2213.55,952000,2125.967
2014-06-12,2249.00,2254.00,2183.80,2237.35,1367100,2148.826
2014-06-11,2165.00,2214.00,2138.20,2206.95,1772200,2119.628
2014-06-10,2115.00,2160.95,2115.00,2158.15,1314000,2072.759
2014-06-09,2087.00,2118.00,2080.00,2113.80,1333000,2030.164
2014-06-06,2100.15,2107.80,2056.00,2084.25,1680700,2001.783
2014-06-05,2083.10,2116.40,2068.00,2104.15,2174200,2001.687
2014-06-04,2130.00,2134.90,2077.00,2089.25,1070500,1987.513
2014-06-03,2129.85,2138.00,2105.20,2128.60,1242300,2024.947
2014-06-02,2144.00,2157.75,2116.05,2129.85,547500,2026.136
2014-05-30,2158.80,2167.00,2130.15,2141.35,1292800,2037.076
2014-05-29,2145.00,2180.00,2135.20,2159.95,1410300,2054.77
2014-05-28,2140.00,2158.75,2122.45,2150.55,943700,2045.828
2014-05-27,2160.15,2184.60,2118.00,2131.45,897500,2027.658
2014-05-26,2149.00,2169.60,2133.60,2154.00,1325400,2049.11
2014-05-23,2119.00,2149.00,2096.00,2127.90,1547300,2024.28
2014-05-22,2096.75,2124.00,2075.10,2111.95,2108400,2009.107
2014-05-21,2061.20,2089.00,2055.80,2082.85,2058400,1981.424
2014-05-20,2028.00,2160.00,2028.00,2068.20,2351000,1967.488
2014-05-19,2150.00,2160.00,1999.50,2036.70,3258300,1937.522
2014-05-16,2200.05,2253.40,2100.25,2160.75,2620800,2055.531
2014-05-15,2216.10,2225.00,2171.15,2193.15,1260000,2086.353
2014-05-14,2214.40,2237.70,2201.10,2216.10,694600,2108.186
2014-05-13,2165.80,2239.00,2165.80,2210.95,1273700,2103.286
2014-05-12,2153.00,2166.70,2123.15,2159.35,1443000,2054.199
2014-05-09,2152.00,2184.70,2152.00,2159.90,899700,2054.722
2014-05-08,2165.10,2181.80,2147.65,2162.05,1303400,2056.768
2014-05-07,2191.05,2203.00,2140.10,2165.55,2358000,2060.097
2014-05-06,2213.70,2221.60,2190.00,2198.90,480600,2091.823
2014-05-05,2210.80,2229.00,2204.15,2213.70,657200,2105.902
2014-05-02,2181.25,2219.90,2181.25,2208.45,958800,2100.908
2014-05-01,2189.20,2189.20,2189.20,2189.20,000,2082.595
2014-04-30,2185.10,2205.60,2181.00,2189.20,1198600,2082.595
2014-04-29,2186.00,2206.35,2176.90,2194.25,923000,2087.40
2014-04-28,2205.25,2222.70,2180.10,2191.35,1275300,2084.641
2014-04-25,2227.00,2235.00,2193.20,2205.25,1580200,2097.864
2014-04-24,2213.75,2213.75,2213.75,2213.75,000,2105.95
2014-04-23,2231.40,2243.90,2201.10,2213.75,969400,2105.95
2014-04-22,2233.95,2249.90,2219.90,2221.05,743100,2112.895
2014-04-21,2220.00,2242.90,2211.30,2221.75,921200,2113.56
2014-04-18,2222.90,2222.90,2222.90,2222.90,000,2114.654
2014-04-17,2220.00,2227.00,2142.70,2222.90,3840700,2114.654
2014-04-16,2264.00,2264.00,2184.20,2196.30,1737900,2089.35
2014-04-15,2181.00,2258.00,2174.05,2252.75,1798600,2143.051
2014-04-14,2164.10,2164.10,2164.10,2164.10,000,2058.718
2014-04-11,2118.00,2174.90,2100.00,2164.10,1170300,2058.718
2014-04-10,2140.40,2148.65,2115.20,2126.15,1076400,2022.616
2014-04-09,2152.00,2162.00,2105.00,2140.40,1675200,2036.172
2014-04-08,2153.80,2153.80,2153.80,2153.80,000,2048.919
2014-04-07,2130.10,2165.95,2120.70,2153.80,1297400,2048.919
2014-04-04,2172.00,2187.00,2130.00,2138.85,847300,2034.697
2014-04-03,2172.85,2182.00,2147.60,2166.50,790500,2061.001
2014-04-02,2190.00,2202.00,2161.05,2172.25,1881500,2066.471
2014-04-01,2145.00,2185.00,2144.90,2176.70,1377900,2070.704
2014-03-31,2104.00,2144.95,2082.00,2133.15,1341600,2029.275
2014-03-28,2097.00,2122.85,2080.05,2102.10,1485500,1999.737
2014-03-27,2100.95,2115.00,2065.05,2094.25,2506200,1992.269
2014-03-26,2148.05,2158.50,2087.55,2093.50,1596100,1991.556
2014-03-25,2144.00,2172.00,2130.00,2146.65,1124900,2042.117
2014-03-24,2136.95,2157.95,2126.15,2152.60,1091500,2047.778
2014-03-21,2125.00,2145.00,2085.00,2127.00,2340300,2023.424
2014-03-20,2038.00,2122.90,2011.40,2108.20,2864400,2005.54
2014-03-19,2075.00,2075.00,2013.05,2039.40,4326300,1940.09
2014-03-18,2135.50,2151.80,2104.25,2122.00,1282900,2018.668
2014-03-17,2139.55,2139.55,2139.55,2139.55,000,2035.363
2014-03-14,2141.00,2160.50,2124.30,2139.55,1080600,2035.363
2014-03-13,2148.05,2202.00,2136.85,2149.55,1009900,2044.876
2014-03-12,2153.00,2189.75,2153.00,2179.45,834800,2073.32
2014-03-11,2155.00,2177.65,2122.00,2151.65,1275100,2046.874
2014-03-10,2228.10,2228.50,2135.00,2142.65,1914800,2038.312
2014-03-07,2245.50,2250.05,2152.80,2228.50,2349200,2119.982
2014-03-06,2252.85,2260.00,2232.15,2240.75,657200,2131.635
2014-03-05,2254.85,2286.25,2242.55,2251.90,1151000,2142.242
2014-03-04,2233.20,2254.00,2224.00,2240.65,1015100,2131.54
2014-03-03,2271.80,2299.00,2228.00,2240.05,803000,2130.969
2014-02-28,2161.00,2280.00,2160.15,2275.75,1994000,2164.931
2014-02-27,2182.15,2182.15,2182.15,2182.15,000,2075.889
2014-02-26,2194.00,2195.00,2177.15,2182.15,1929800,2075.889
2014-02-25,2189.00,2199.50,2180.00,2188.90,1652600,2082.31
2014-02-24,2204.00,2205.25,2170.10,2177.90,1225200,2071.846
2014-02-21,2198.00,2213.00,2190.75,2205.70,858900,2098.292
2014-02-20,2206.00,2222.00,2182.80,2189.35,793900,2082.738
2014-02-19,2170.00,2215.00,2162.25,2197.95,536400,2090.919
2014-02-18,2165.00,2191.00,2155.85,2166.00,763400,2060.525
2014-02-17,2160.00,2186.00,2147.20,2165.40,835100,2059.954
2014-02-14,2137.90,2184.75,2128.10,2167.90,955000,2062.333
2014-02-13,2107.00,2138.40,2096.50,2133.75,1047100,2029.846
2014-02-12,2118.00,2123.60,2095.00,2105.45,1537100,2002.924
2014-02-11,2100.00,2126.50,2096.00,2101.70,1784300,1999.356
2014-02-10,2144.00,2144.00,2085.10,2093.55,2009600,1991.603
2014-02-07,2190.00,2195.00,2131.00,2144.40,995400,2039.977
2014-02-06,2180.00,2189.90,2145.00,2175.25,961300,2069.325
2014-02-05,2163.80,2200.00,2140.00,2194.40,926800,2087.542
2014-02-04,2174.00,2175.00,2112.05,2151.35,1347000,2046.589
2014-02-03,2222.00,2244.25,2190.80,2194.45,681200,2087.59
2014-01-31,2225.10,2269.80,2221.00,2241.05,1087100,2131.921
2014-01-30,2198.05,2227.00,2190.00,2217.60,1112600,2109.613
2014-01-29,2240.00,2240.00,2205.00,2209.80,849000,2102.192
